,Unnamed: 0.1,Unnamed: 0,DATE,SYMBOL,P/C,EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST,OPEN,HIGH,LOW,CLOSE,ADJ CLOSE,VOLUME,TIME-TO-EXPIRATION,IV
19988,19990,19990,2024-06-11,2DJX,C,2025-12-19,363.24,54.5606,2936,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19989,19991,19991,2024-06-11,2DJX,P,2025-12-19,363.24,12.319,2936,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19990,19992,19992,2024-06-11,2DJX,C,2025-12-19,363.91,54.0714,862,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19991,19993,19993,2024-06-11,2DJX,P,2025-12-19,363.91,12.4524,862,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19992,19994,19994,2024-06-11,2DJX,C,2025-12-19,365.36,53.0169,1327,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19993,19995,19995,2024-06-11,2DJX,P,2025-12-19,365.36,12.7452,1327,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19994,19996,19996,2024-06-11,2DJX,C,2025-12-19,365.42,52.9734,3408,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19995,19997,19997,2024-06-11,2DJX,P,2025-12-19,365.42,12.7575,3408,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19996,19998,19998,2024-06-11,2DJX,C,2025-12-19,367.19,51.6947,862,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19997,19999,19999,2024-06-11,2DJX,P,2025-12-19,367.19,13.1235,862,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19998,20000,20000,2024-06-11,2DJX,C,2025-12-19,368.31,50.8903,1764,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19999,20001,20001,2024-06-11,2DJX,P,2025-12-19,368.31,13.3598,1764,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20000,20002,20002,2024-06-11,2DJX,C,2025-12-19,369.84,49.7974,284,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20001,20003,20003,2024-06-11,2DJX,P,2025-12-19,369.84,13.6886,284,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20002,20004,20004,2024-06-11,2DJX,C,2025-12-19,370.0,49.6835,1250,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20003,20005,20005,2024-06-11,2DJX,C,2025-12-19,370.15,49.5768,853,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20004,20006,20006,2024-06-11,2DJX,P,2025-12-19,370.15,13.7561,853,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20005,20007,20007,2024-06-11,2DJX,C,2025-12-19,371.88,48.3512,717,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20006,20008,20008,2024-06-11,2DJX,P,2025-12-19,371.88,14.1381,717,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20007,20009,20009,2024-06-11,2DJX,C,2025-12-19,377.43,44.4832,1981,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20008,20010,20010,2024-06-11,2DJX,P,2025-12-19,377.43,15.4272,1981,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20009,20011,20011,2024-06-11,2DJX,C,2025-12-19,396.77,32.1299,1067,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20010,20012,20012,2024-06-11,2DJX,P,2025-12-19,396.77,21.045,1067,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20011,20013,20013,2024-06-11,2DJX,C,2025-12-19,405.19,27.4127,1302,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20012,20014,20014,2024-06-11,2DJX,P,2025-12-19,405.19,24.1518,1302,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20013,20015,20015,2024-06-11,2DJX,C,2025-12-19,405.27,27.3718,1302,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20014,20016,20016,2024-06-11,2DJX,P,2025-12-19,405.27,24.1852,1302,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20015,20017,20017,2024-06-11,2DJX,C,2025-12-19,408.1,25.9508,1942,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20016,20018,20018,2024-06-11,2DJX,P,2025-12-19,408.1,25.3939,1942,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20017,20019,20019,2024-06-11,2DJX,C,2025-12-19,408.93,25.5341,4909,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20018,20020,20020,2024-06-11,2DJX,P,2025-12-19,408.93,25.7484,4909,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20019,20021,20021,2024-06-11,2DJX,C,2025-12-19,409.6,25.1978,2587,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20020,20022,20022,2024-06-11,2DJX,P,2025-12-19,409.6,26.0347,2587,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20021,20023,20023,2024-06-11,2DJX,C,2025-12-19,409.73,25.1325,2579,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20022,20024,20024,2024-06-11,2DJX,P,2025-12-19,409.73,26.0902,2579,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20023,20025,20025,2024-06-11,2DJX,C,2025-12-19,409.74,25.1275,1935,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20024,20026,20026,2024-06-11,2DJX,P,2025-12-19,409.74,26.0945,1935,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20025,20027,20027,2024-06-11,2DJX,C,2025-12-19,410.47,24.761,3092,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20026,20028,20028,2024-06-11,2DJX,P,2025-12-19,410.47,26.4063,3092,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20027,20029,20029,2024-06-11,2DJX,C,2025-12-19,411.29,24.3494,1286,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20028,20030,20030,2024-06-11,2DJX,P,2025-12-19,411.29,26.7567,1286,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20029,20031,20031,2024-06-11,2DJX,C,2025-12-19,417.9,21.0543,2536,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20030,20032,20032,2024-06-11,2DJX,P,2025-12-19,417.9,29.6037,2536,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
20031,20033,20033,2024-06-11,2DJX,C,2026-06-18,400.0,38.001,250,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,737,0.0
20032,20034,20034,2024-06-11,2DJX,C,2026-06-18,420.0,27.5597,250,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,737,0.0
20033,20035,20035,2024-06-11,2DJX,C,2026-12-18,332.33,89.7249,2350,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20034,20036,20036,2024-06-11,2DJX,P,2026-12-18,332.33,10.6012,2350,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20035,20037,20037,2024-06-11,2DJX,C,2026-12-18,333.16,89.1063,986,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20036,20038,20038,2024-06-11,2DJX,P,2026-12-18,333.16,10.7239,986,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20037,20039,20039,2024-06-11,2DJX,C,2026-12-18,339.95,84.3073,870,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20038,20040,20040,2024-06-11,2DJX,P,2026-12-18,339.95,11.9897,870,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20039,20041,20041,2024-06-11,2DJX,C,2026-12-18,341.95,82.9158,1296,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20040,20042,20042,2024-06-11,2DJX,P,2026-12-18,341.95,12.3846,1296,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20041,20043,20043,2024-06-11,2DJX,C,2026-12-18,344.6,81.0787,791,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20042,20044,20044,2024-06-11,2DJX,P,2026-12-18,344.6,12.9144,791,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20043,20045,20045,2024-06-11,2DJX,C,2026-12-18,347.61,78.992,864,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20044,20046,20046,2024-06-11,2DJX,P,2026-12-18,347.61,13.5162,864,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20045,20047,20047,2024-06-11,2DJX,C,2026-12-18,348.5,78.375,1180,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20046,20048,20048,2024-06-11,2DJX,P,2026-12-18,348.5,13.6942,1180,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20047,20049,20049,2024-06-11,2DJX,C,2026-12-18,353.12,75.173,991,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20048,20050,20050,2024-06-11,2DJX,P,2026-12-18,353.12,14.6187,991,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20049,20051,20051,2024-06-11,2DJX,C,2026-12-18,353.14,75.1591,288,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20050,20052,20052,2024-06-11,2DJX,P,2026-12-18,353.14,14.6227,288,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20051,20053,20053,2024-06-11,2DJX,C,2026-12-18,353.86,74.6602,710,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20052,20054,20054,2024-06-11,2DJX,P,2026-12-18,353.86,14.7668,710,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20053,20055,20055,2024-06-11,2DJX,C,2026-12-18,354.49,74.2236,3579,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20054,20056,20056,2024-06-11,2DJX,P,2026-12-18,354.49,14.893,3579,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20055,20057,20057,2024-06-11,2DJX,C,2026-12-18,358.9,71.1677,281,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20056,20058,20058,2024-06-11,2DJX,P,2026-12-18,358.9,15.776,281,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20057,20059,20059,2024-06-11,2DJX,C,2026-12-18,358.97,71.1192,561,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20058,20060,20060,2024-06-11,2DJX,P,2026-12-18,358.97,15.79,561,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20059,20061,20061,2024-06-11,2DJX,C,2026-12-18,359.34,70.8638,749,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20060,20062,20062,2024-06-11,2DJX,P,2026-12-18,359.34,15.865,749,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20061,20063,20063,2024-06-11,2DJX,C,2026-12-18,359.47,70.7741,701,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20062,20064,20064,2024-06-11,2DJX,P,2026-12-18,359.47,15.8915,701,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20063,20065,20065,2024-06-11,2DJX,C,2026-12-18,359.67,70.6364,1211,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20064,20066,20066,2024-06-11,2DJX,P,2026-12-18,359.67,15.9324,1211,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20065,20067,20067,2024-06-11,2DJX,C,2026-12-18,362.99,68.3545,426,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20066,20068,20068,2024-06-11,2DJX,P,2026-12-18,362.99,16.6159,426,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20067,20069,20069,2024-06-11,2DJX,C,2026-12-18,363.35,68.1084,832,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20068,20070,20070,2024-06-11,2DJX,P,2026-12-18,363.35,16.6913,832,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20069,20071,20071,2024-06-11,2DJX,C,2026-12-18,366.71,65.8249,550,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20070,20072,20072,2024-06-11,2DJX,P,2026-12-18,366.71,17.409,550,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20071,20073,20073,2024-06-11,2DJX,C,2026-12-18,368.27,64.7732,590,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20072,20074,20074,2024-06-11,2DJX,P,2026-12-18,368.27,17.7507,590,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20073,20075,20075,2024-06-11,2DJX,C,2026-12-18,368.61,64.5447,3298,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20074,20076,20076,2024-06-11,2DJX,P,2026-12-18,368.61,17.8258,3298,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20075,20077,20077,2024-06-11,2DJX,C,2026-12-18,368.74,64.4574,1095,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20076,20078,20078,2024-06-11,2DJX,P,2026-12-18,368.74,17.8547,1095,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20077,20079,20079,2024-06-11,2DJX,C,2026-12-18,369.24,64.122,727,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20078,20080,20080,2024-06-11,2DJX,P,2026-12-18,369.24,17.9659,727,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20079,20081,20081,2024-06-11,2DJX,C,2026-12-18,370.0,63.6133,400,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20080,20082,20082,2024-06-11,2DJX,C,2026-12-18,372.47,61.9691,575,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20081,20083,20083,2024-06-11,2DJX,P,2026-12-18,372.47,18.6979,575,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20082,20084,20084,2024-06-11,2DJX,C,2026-12-18,373.64,61.1952,543,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20083,20085,20085,2024-06-11,2DJX,P,2026-12-18,373.64,18.9691,543,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20084,20086,20086,2024-06-11,2DJX,C,2026-12-18,383.9,54.5516,573,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20085,20087,20087,2024-06-11,2DJX,P,2026-12-18,383.9,21.4895,573,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20086,20088,20088,2024-06-11,2DJX,C,2026-12-18,385.15,53.7604,576,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20087,20089,20089,2024-06-11,2DJX,P,2026-12-18,385.15,21.8149,576,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20088,20090,20090,2024-06-11,2DJX,C,2026-12-18,389.67,50.9336,569,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20089,20091,20091,2024-06-11,2DJX,P,2026-12-18,389.67,23.0253,569,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20090,20092,20092,2024-06-11,2DJX,C,2026-12-18,391.64,49.7186,1836,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20091,20093,20093,2024-06-11,2DJX,P,2026-12-18,391.64,23.5698,1836,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20092,20094,20094,2024-06-11,2DJX,C,2026-12-18,404.28,42.3498,2665,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20093,20095,20095,2024-06-11,2DJX,P,2026-12-18,404.28,27.4909,2665,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20094,20096,20096,2024-06-11,2DJX,C,2026-12-18,405.32,41.7923,3597,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20095,20097,20097,2024-06-11,2DJX,P,2026-12-18,405.32,27.8623,3597,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20096,20098,20098,2024-06-11,2DJX,C,2026-12-18,413.12,37.7282,6265,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20097,20099,20099,2024-06-11,2DJX,P,2026-12-18,413.12,30.7651,6265,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20098,20100,20100,2024-06-11,2DJX,C,2026-12-18,415.71,36.4257,3957,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20099,20101,20101,2024-06-11,2DJX,P,2026-12-18,415.71,31.7759,3957,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20100,20102,20102,2024-06-11,2DJX,C,2026-12-18,419.07,34.7695,1962,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20101,20103,20103,2024-06-11,2DJX,P,2026-12-18,419.07,33.1209,1962,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20102,20104,20104,2024-06-11,2DJX,C,2026-12-18,420.4,34.114,3876,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20103,20105,20105,2024-06-11,2DJX,P,2026-12-18,420.4,33.6533,3876,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20104,20106,20106,2024-06-11,2DJX,C,2026-12-18,421.01,33.8133,1682,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20105,20107,20107,2024-06-11,2DJX,P,2026-12-18,421.01,33.8974,1682,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20106,20108,20108,2024-06-11,2DJX,C,2026-12-18,421.74,33.4535,777,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20107,20109,20109,2024-06-11,2DJX,P,2026-12-18,421.74,34.1896,777,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20108,20110,20110,2024-06-11,2DJX,C,2026-12-18,450.0,20.8063,175,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,920,0.0
20109,20111,20111,2024-06-11,2DJX,C,2027-03-19,419.21,37.7521,2356,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,1011,0.0
20110,20112,20112,2024-06-11,2DJX,P,2027-03-19,419.21,33.7737,2356,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,1011,0.0
20111,20113,20113,2024-06-11,2DJX,P,2027-12-17,273.0,6.6034,100,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,1284,0.0
20112,20114,20114,2024-06-11,2DJX,C,2027-12-17,334.27,97.9578,1026,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,1284,0.0
20113,20115,20115,2024-06-11,2DJX,P,2027-12-17,334.27,13.9382,1026,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,1284,0.0
20114,20116,20116,2024-06-11,2DJX,C,2027-12-17,343.42,91.5381,831,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,1284,0.0
20115,20117,20117,2024-06-11,2DJX,P,2027-12-17,343.42,15.3877,831,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,1284,0.0
20116,20118,20118,2024-06-11,2DJX,C,2027-12-17,346.79,89.3991,1304,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,1284,0.0
20117,20119,20119,2024-06-11,2DJX,P,2027-12-17,346.79,16.147,1304,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,1284,0.0
20118,20120,20120,2024-06-11,2DJX,C,2027-12-17,356.29,83.3693,793,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,1284,0.0
